hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,city
Resort Hotel - Bhopal,0,112,2024,June,24,11,0,2,2,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,70.0,0,0,Check-Out,2024-06-11 22:57:33.483989312,Bhopal
Resort Hotel - Goa,0,112,2024,February,7,15,0,2,2,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,70.0,0,0,Check-Out,2024-02-15 17:31:19.982242920,Goa
Resort Hotel - Goa,0,112,2024,July,28,13,0,2,2,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,70.0,0,0,Check-Out,2024-07-13 00:39:18.488637982,Goa
Resort Hotel - Lucknow,0,112,2024,April,18,30,0,2,2,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,70.0,0,0,Check-Out,2024-04-30 22:21:57.166573134,Lucknow
Resort Hotel - Bhopal,0,112,2024,January,2,9,0,2,2,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,70.0,0,0,Check-Out,2024-01-09 17:02:28.928293226,Bhopal
Resort Hotel - Goa,0,112,2024,March,13,28,0,2,2,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,70.0,0,0,Check-Out,2024-03-28 14:53:13.922388159,Goa
Resort Hotel - Jaipur,0,112,2024,July,30,23,0,2,2,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,70.0,0,0,Check-Out,2024-07-23 12:10:47.336019230,Jaipur
Resort Hotel - Indore,0,112,2024,November,47,22,0,2,2,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,70.0,0,0,Check-Out,2024-11-22 06:56:36.795349656,Indore
Resort Hotel - Indore,0,112,2024,February,6,6,0,2,1,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,1,No Deposit,134.0,,0,Transient-Party,0.0,0,0,Check-Out,2024-02-06 19:47:05.777919238,Indore
Resort Hotel - Ahmedabad,0,112,2024,October,40,6,0,2,2,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,70.0,0,0,Check-Out,2024-10-06 15:20:09.186776000,Ahmedabad
Resort Hotel - Delhi,0,112,2024,February,6,6,0,2,2,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,70.0,0,0,Check-Out,2024-02-06 20:13:30.647547094,Delhi
Resort Hotel - Jaipur,0,112,2024,June,26,27,0,2,2,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,70.0,0,0,Check-Out,2024-06-27 13:31:53.392356080,Jaipur
Resort Hotel - Bhopal,0,112,2024,January,4,28,0,2,3,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,C,1,No Deposit,134.0,,0,Transient-Party,94.5,0,0,Check-Out,2024-01-28 06:20:44.556868723,Bhopal
Resort Hotel - Mumbai,0,112,2024,March,11,13,0,2,1,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,1,No Deposit,134.0,,0,Transient-Party,55.0,0,0,Check-Out,2024-03-13 14:41:46.421864661,Mumbai
Resort Hotel - Kochi,0,112,2024,March,11,16,0,2,2,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,70.0,0,0,Check-Out,2024-03-16 17:32:14.258600038,Kochi
Resort Hotel - Bangalore,0,112,2024,February,6,5,0,2,2,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,70.0,0,0,Check-Out,2024-02-05 15:58:34.846426387,Bangalore
Resort Hotel - Chandigarh,0,112,2024,January,4,24,0,2,2,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient,70.0,0,0,Check-Out,2024-01-24 20:01:13.936459807,Chandigarh
Resort Hotel - Goa,0,112,2024,November,45,4,0,2,2,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,70.0,0,0,Check-Out,2024-11-04 03:23:52.443524948,Goa
Resort Hotel - Hyderabad,0,112,2024,November,47,18,0,2,3,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,C,1,No Deposit,134.0,,0,Transient-Party,94.5,0,0,Check-Out,2024-11-18 02:34:06.520198676,Hyderabad
Resort Hotel - Bangalore,0,112,2024,June,23,7,0,2,1,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,1,No Deposit,134.0,,0,Transient-Party,0.0,0,0,Check-Out,2024-06-07 19:27:52.948094044,Bangalore
Resort Hotel - Lucknow,0,123,2024,November,46,12,1,1,2,0.0,0,FB,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,38.0,,0,Transient-Party,64.0,0,0,Check-Out,2024-11-12 07:31:31.862734420,Lucknow
Resort Hotel - Pune,0,123,2024,November,45,5,1,1,2,0.0,0,FB,ESP,Groups,Direct,0,0,0,A,C,0,No Deposit,38.0,,0,Transient-Party,64.0,0,0,Check-Out,2024-11-05 15:43:04.187822996,Pune
Resort Hotel - Kochi,0,123,2024,October,42,20,1,1,2,0.0,0,FB,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,38.0,,0,Transient-Party,64.0,0,0,Check-Out,2024-10-20 14:03:58.393821876,Kochi
Resort Hotel - Indore,0,123,2024,May,22,28,1,1,2,0.0,0,FB,ESP,Groups,Direct,0,0,0,A,C,0,No Deposit,38.0,,0,Transient-Party,64.0,0,0,Check-Out,2024-05-28 02:30:37.375302582,Indore
Resort Hotel - Chandigarh,0,123,2024,March,9,3,1,1,2,0.0,0,FB,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,38.0,,0,Transient-Party,64.0,0,0,Check-Out,2024-03-03 04:25:08.038429001,Chandigarh
Resort Hotel - Bhopal,0,123,2024,September,36,4,1,1,2,0.0,0,FB,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,38.0,,0,Transient-Party,64.0,0,0,Check-Out,2024-09-04 15:11:15.831106716,Bhopal
Resort Hotel - Indore,0,123,2024,January,3,15,1,1,2,0.0,0,FB,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,38.0,,0,Transient-Party,64.0,0,0,Check-Out,2024-01-15 19:29:42.224493043,Indore
Resort Hotel - Bhopal,1,123,2024,February,7,12,1,1,2,0.0,0,Undefined,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,38.0,,0,Transient-Party,64.0,0,0,Canceled,2024-02-12 10:21:07.594166966,Bhopal
Resort Hotel - Mumbai,0,123,2024,January,3,20,1,1,2,0.0,0,FB,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,38.0,,0,Transient-Party,64.0,0,0,Check-Out,2024-01-20 14:15:04.907487289,Mumbai
Resort Hotel - Ahmedabad,0,123,2024,January,2,10,1,1,2,0.0,0,FB,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,38.0,,0,Transient-Party,64.0,0,0,Check-Out,2024-01-10 14:23:35.105244201,Ahmedabad
Resort Hotel - Bangalore,0,123,2024,June,23,7,1,1,2,0.0,0,FB,ESP,Groups,Direct,0,0,0,A,C,0,No Deposit,38.0,,0,Transient-Party,64.0,0,0,Check-Out,2024-06-07 05:35:49.554816608,Bangalore
Resort Hotel - Mumbai,0,123,2024,January,4,28,1,1,2,0.0,0,FB,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,38.0,,0,Transient-Party,64.0,0,0,Check-Out,2024-01-28 06:47:09.426496578,Mumbai
Resort Hotel - Mumbai,1,123,2024,April,16,20,1,1,2,0.0,0,Undefined,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,38.0,,0,Transient-Party,64.0,0,0,Canceled,2024-04-20 02:59:24.810828468,Mumbai
Resort Hotel - Jaipur,0,123,2024,May,22,28,1,1,2,0.0,0,FB,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,38.0,,0,Transient-Party,64.0,0,0,Check-Out,2024-05-28 11:05:42.333045758,Jaipur
Resort Hotel - Kochi,0,123,2024,January,3,16,1,1,2,0.0,0,FB,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,38.0,,0,Transient-Party,64.0,0,0,Check-Out,2024-01-16 01:30:42.109407064,Kochi
Resort Hotel - Ahmedabad,0,123,2024,October,40,6,1,1,2,0.0,0,FB,ESP,Groups,Direct,0,0,0,A,C,0,No Deposit,38.0,,0,Transient-Party,64.0,0,0,Check-Out,2024-10-06 19:17:53.013426696,Ahmedabad
Resort Hotel - Chennai,0,123,2024,January,3,17,1,1,2,0.0,0,FB,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,38.0,,0,Transient-Party,64.0,0,0,Check-Out,2024-01-17 10:00:58.316930370,Chennai
Resort Hotel - Goa,0,123,2024,October,41,9,1,1,2,0.0,0,FB,ESP,Groups,Direct,0,0,0,A,C,0,No Deposit,38.0,,0,Transient-Party,64.0,0,0,Check-Out,2024-10-09 18:45:50.183015184,Goa
Resort Hotel - Lucknow,0,123,2024,June,22,1,1,1,2,0.0,0,FB,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,38.0,,0,Transient-Party,64.0,0,0,Check-Out,2024-06-01 23:10:27.826684200,Lucknow
Resort Hotel - Goa,1,123,2024,August,32,11,1,1,2,0.0,0,Undefined,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,38.0,,0,Transient-Party,64.0,0,0,Canceled,2024-08-11 12:16:12.270477180,Goa
Resort Hotel - Mumbai,0,123,2024,November,45,6,1,1,2,0.0,0,FB,ESP,Groups,Direct,0,0,0,A,C,0,No Deposit,38.0,,0,Transient-Party,64.0,0,0,Check-Out,2024-11-06 19:27:10.974377872,Mumbai
Resort Hotel - Jaipur,0,123,2024,November,48,25,1,1,2,0.0,0,FB,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,38.0,,0,Transient-Party,64.0,0,0,Check-Out,2024-11-25 19:28:11.763897844,Jaipur
Resort Hotel - Jaipur,0,123,2024,February,7,17,1,1,2,0.0,0,FB,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,38.0,,0,Transient-Party,64.0,0,0,Check-Out,2024-02-17 19:02:57.815376626,Jaipur
Resort Hotel - Indore,0,123,2024,February,9,27,1,1,2,0.0,0,FB,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,38.0,,0,Transient-Party,64.0,0,0,Check-Out,2024-02-27 03:47:33.760396686,Indore
Resort Hotel - Lucknow,0,123,2024,October,42,18,1,1,2,0.0,0,FB,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,38.0,,0,Transient-Party,64.0,0,0,Check-Out,2024-10-18 13:42:46.879695784,Lucknow
Resort Hotel - Mumbai,1,0,2024,August,34,24,0,1,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,,0,Transient,45.0,0,0,Canceled,2024-08-24 18:20:40.576602532,Mumbai
Resort Hotel - Jaipur,0,133,2024,June,23,5,2,2,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,,0,Transient,32.0,1,0,Check-Out,2024-06-05 19:50:42.883347712,Jaipur
Resort Hotel - Bangalore,1,9,2024,January,3,18,2,0,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,68.0,0,0,Canceled,2024-01-18 01:07:52.174153397,Bangalore
Resort Hotel - Kolkata,0,135,2024,February,7,18,2,2,2,0.0,0,FB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,,0,Transient,67.4,0,0,Check-Out,2024-02-18 11:42:18.716297146,Kolkata
Resort Hotel - Chennai,0,135,2024,June,26,29,2,2,2,0.0,0,FB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,,0,Transient,73.4,1,0,Check-Out,2024-06-29 03:14:43.890475672,Chennai
Resort Hotel - Kochi,0,207,2024,February,5,4,2,5,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242.0,,0,Transient,70.91,0,0,Check-Out,2024-02-04 01:40:31.188802988,Kochi
Resort Hotel - Mumbai,1,18,2024,August,34,21,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,48.0,0,0,Canceled,2024-08-21 08:27:34.825821472,Mumbai
Resort Hotel - Ahmedabad,1,9,2024,January,2,10,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,48.0,0,0,Canceled,2024-01-10 15:47:13.859065743,Ahmedabad
Resort Hotel - Indore,0,153,2024,February,8,25,2,6,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,54.9,0,1,Check-Out,2024-02-25 04:05:59.550712377,Indore
Resort Hotel - Bangalore,1,11,2024,April,17,22,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,85.0,0,1,No-Show,2024-04-22 17:08:15.573294022,Bangalore
Resort Hotel - Indore,0,162,2024,May,20,18,0,3,2,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,84.0,0,0,Check-Out,2024-05-18 18:30:02.879662280,Indore
Resort Hotel - Ahmedabad,0,162,2024,August,34,23,0,3,2,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,1,No Deposit,,,0,Transient-Party,84.0,0,0,Check-Out,2024-08-23 23:07:14.602852860,Ahmedabad
Resort Hotel - Mumbai,0,162,2024,March,13,31,0,3,3,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,C,1,No Deposit,,,0,Transient-Party,113.4,0,0,Check-Out,2024-03-31 00:15:55.263885282,Mumbai
Resort Hotel - Kochi,0,136,2024,March,11,11,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient-Party,56.0,0,2,Check-Out,2024-03-11 15:57:26.096374038,Kochi
Resort Hotel - Chandigarh,0,136,2024,September,37,10,0,3,2,0.0,0,Undefined,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,387.0,,0,Transient-Party,84.0,0,0,Check-Out,2024-09-10 14:20:22.605097620,Chandigarh
Resort Hotel - Mumbai,0,136,2024,May,19,8,0,3,1,0.0,0,Undefined,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,387.0,,0,Transient-Party,62.0,0,0,Check-Out,2024-05-08 08:31:01.075978524,Mumbai
Resort Hotel - Goa,0,136,2024,January,3,19,0,3,1,0.0,0,Undefined,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,387.0,,0,Transient-Party,0.0,0,0,Check-Out,2024-01-19 19:28:03.803365469,Goa
Resort Hotel - Chennai,0,162,2024,August,35,26,0,3,2,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,84.0,0,0,Check-Out,2024-08-26 17:13:49.191969108,Chennai
Resort Hotel - Bangalore,0,162,2024,June,24,12,0,3,2,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,84.0,0,0,Check-Out,2024-06-12 20:53:52.820444094,Bangalore
Resort Hotel - Chandigarh,0,162,2024,November,47,20,0,3,2,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,84.0,0,0,Check-Out,2024-11-20 05:42:35.541967852,Chandigarh
Resort Hotel - Goa,0,136,2024,July,28,11,0,3,2,0.0,0,Undefined,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,387.0,,0,Transient-Party,84.0,0,0,Check-Out,2024-07-11 09:15:12.656944944,Goa
Resort Hotel - Goa,0,136,2024,September,35,1,0,3,2,0.0,0,Undefined,ESP,Offline TA/TO,TA/TO,0,0,0,A,C,1,No Deposit,387.0,,0,Transient-Party,42.0,0,0,Check-Out,2024-09-01 21:44:18.546432252,Goa
Resort Hotel - Goa,0,136,2024,July,27,6,0,3,3,0.0,0,Undefined,ESP,Offline TA/TO,TA/TO,0,0,0,A,C,1,No Deposit,387.0,,0,Transient-Party,113.4,0,0,Check-Out,2024-07-06 18:09:57.220849492,Goa
Resort Hotel - Lucknow,0,136,2024,June,24,15,0,3,2,0.0,0,Undefined,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,387.0,,0,Transient-Party,84.0,0,0,Check-Out,2024-06-15 07:57:49.495514662,Lucknow
Resort Hotel - Pune,1,3,2024,August,35,26,0,3,2,0.0,0,Undefined,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,387.0,,0,Transient-Party,84.0,0,0,Canceled,2024-08-26 05:29:26.001892972,Pune
Resort Hotel - Jaipur,0,162,2024,March,10,9,0,3,2,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,84.0,0,0,Check-Out,2024-03-09 02:23:48.493412291,Jaipur
Resort Hotel - Pune,0,162,2024,December,50,12,0,3,2,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,84.0,0,0,Check-Out,2024-12-12 06:39:36.399835828,Pune
Resort Hotel - Hyderabad,0,136,2024,August,31,3,0,3,2,0.0,0,Undefined,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,387.0,,0,Transient-Party,84.0,0,0,Check-Out,2024-08-03 14:49:10.040623508,Hyderabad
Resort Hotel - Chennai,0,136,2024,October,40,2,0,3,2,0.0,0,Undefined,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,387.0,,0,Transient-Party,84.0,0,0,Check-Out,2024-10-02 19:01:54.854802368,Chennai
Resort Hotel - Hyderabad,0,162,2024,January,1,6,0,3,2,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,84.0,0,0,Check-Out,2024-01-06 07:00:34.887636214,Hyderabad
Resort Hotel - Bangalore,0,162,2024,April,14,5,0,3,2,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,84.0,0,0,Check-Out,2024-04-05 05:57:15.542637931,Bangalore
Resort Hotel - Goa,0,162,2024,December,50,15,0,3,2,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,84.0,0,0,Check-Out,2024-12-15 09:21:15.946695256,Goa
Resort Hotel - Chandigarh,0,136,2024,March,11,15,0,3,2,0.0,0,Undefined,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,387.0,,0,Transient-Party,84.0,0,0,Check-Out,2024-03-15 02:34:33.296534856,Chandigarh
Resort Hotel - Indore,0,136,2024,April,16,15,0,3,2,0.0,0,Undefined,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,387.0,,0,Transient-Party,84.0,0,0,Check-Out,2024-04-15 16:40:18.795701446,Indore
Resort Hotel - Delhi,0,162,2024,June,26,29,0,3,2,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,84.0,0,0,Check-Out,2024-06-29 10:04:09.369707426,Delhi
Resort Hotel - Kolkata,0,162,2024,May,22,27,0,3,2,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,84.0,0,0,Check-Out,2024-05-27 20:29:37.490388562,Kolkata
Resort Hotel - Pune,0,162,2024,April,16,20,0,3,2,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,84.0,0,0,Check-Out,2024-04-20 16:51:28.204105906,Pune
Resort Hotel - Ahmedabad,0,136,2024,November,44,1,0,3,2,0.0,0,Undefined,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,387.0,,0,Transient-Party,84.0,0,0,Check-Out,2024-11-01 02:58:41.389742772,Ahmedabad
Resort Hotel - Bhopal,0,136,2024,March,12,23,0,3,2,0.0,0,Undefined,ESP,Offline TA/TO,TA/TO,0,0,0,A,C,1,No Deposit,387.0,,0,Transient-Party,42.0,0,0,Check-Out,2024-03-23 05:22:58.106860766,Bhopal
Resort Hotel - Ahmedabad,0,136,2024,December,50,15,0,3,3,0.0,0,Undefined,ESP,Offline TA/TO,TA/TO,0,0,0,A,C,1,No Deposit,387.0,,0,Transient-Party,113.4,0,0,Check-Out,2024-12-15 21:45:16.441213176,Ahmedabad
Resort Hotel - Chennai,0,136,2024,December,49,2,0,3,1,0.0,0,Undefined,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,387.0,,0,Transient-Party,0.0,0,0,Check-Out,2024-12-02 07:45:20.481786428,Chennai
Resort Hotel - Chandigarh,0,162,2024,August,32,8,0,3,2,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,84.0,0,0,Check-Out,2024-08-08 06:07:37.911532888,Chandigarh
Resort Hotel - Kochi,0,162,2024,June,25,22,0,3,2,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,84.0,0,0,Check-Out,2024-06-22 23:06:15.260702410,Kochi
Resort Hotel - Bhopal,0,162,2024,June,25,23,0,3,2,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,84.0,0,0,Check-Out,2024-06-23 11:47:52.334972234,Bhopal
Resort Hotel - Bhopal,0,136,2024,February,9,26,0,3,2,0.0,0,Undefined,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,387.0,,0,Transient-Party,84.0,0,0,Check-Out,2024-02-26 20:49:19.991288980,Bhopal
Resort Hotel - Indore,0,136,2024,April,17,25,0,3,2,0.0,0,Undefined,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,387.0,,0,Transient-Party,84.0,0,0,Check-Out,2024-04-25 08:09:56.075015286,Indore
Resort Hotel - Kochi,0,136,2024,January,1,6,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,56.0,0,2,Check-Out,2024-01-06 16:10:53.004883196,Kochi
Resort Hotel - Bangalore,0,162,2024,February,7,17,0,3,2,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,84.0,0,0,Check-Out,2024-02-17 22:56:17.497089346,Bangalore
Resort Hotel - Lucknow,0,162,2024,October,42,17,0,3,2,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,84.0,0,0,Check-Out,2024-10-17 07:42:11.600063656,Lucknow
Resort Hotel - Mumbai,0,162,2024,August,35,27,0,3,2,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,84.0,0,0,Check-Out,2024-08-27 14:30:31.223982108,Mumbai
Resort Hotel - Chennai,0,162,2024,November,46,17,0,3,2,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,84.0,0,0,Check-Out,2024-11-17 07:20:40.546449000,Chennai
Resort Hotel - Bangalore,0,136,2024,May,20,15,0,3,2,0.0,0,Undefined,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,387.0,,0,Transient,84.0,0,0,Check-Out,2024-05-15 19:54:55.449329502,Bangalore
Resort Hotel - Hyderabad,0,136,2024,May,18,3,0,3,2,0.0,0,Undefined,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,387.0,,0,Transient-Party,84.0,0,0,Check-Out,2024-05-03 17:47:46.364572950,Hyderabad
Resort Hotel - Ahmedabad,0,136,2024,November,44,3,0,3,2,0.0,0,Undefined,ESP,Offline TA/TO,TA/TO,0,0,0,A,C,1,No Deposit,387.0,,0,Transient-Party,42.0,0,0,Check-Out,2024-11-03 18:44:23.340843796,Ahmedabad
Resort Hotel - Jaipur,0,136,2024,January,4,22,0,3,3,0.0,0,Undefined,ESP,Offline TA/TO,TA/TO,0,0,0,A,C,1,No Deposit,387.0,,0,Transient-Party,113.4,0,0,Check-Out,2024-01-22 18:56:00.972953957,Jaipur
Resort Hotel - Kolkata,0,162,2024,July,31,30,0,3,2,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,84.0,0,0,Check-Out,2024-07-30 14:19:59.447185252,Kolkata
Resort Hotel - Delhi,0,136,2024,November,48,29,1,3,2,0.0,0,SC,ESP,Offline TA/TO,TA/TO,0,0,0,A,I,1,No Deposit,387.0,,0,Transient-Party,0.0,0,0,Check-Out,2024-11-29 04:54:52.645051052,Delhi
Resort Hotel - Chennai,0,162,2024,August,35,26,1,3,2,0.0,0,SC,ESP,Offline TA/TO,TA/TO,0,0,0,A,I,0,No Deposit,387.0,,0,Transient-Party,63.0,0,0,Check-Out,2024-08-26 04:01:23.103133452,Chennai
Resort Hotel - Ahmedabad,1,5,2024,October,41,8,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,107.0,0,0,Canceled,2024-10-08 13:02:51.483134960,Ahmedabad
Resort Hotel - Bangalore,1,27,2024,November,45,4,1,1,1,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,56.0,0,0,Canceled,2024-11-04 22:06:29.402708792,Bangalore
Resort Hotel - Jaipur,1,15,2024,May,21,26,1,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,71.0,0,0,Canceled,2024-05-26 19:23:59.921600818,Jaipur
Resort Hotel - Bhopal,1,15,2024,December,52,23,1,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,65.0,0,0,Canceled,2024-12-23 11:43:15.887393308,Bhopal
Resort Hotel - Kolkata,1,15,2024,December,1,30,2,0,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,107.0,0,0,Canceled,2024-12-30 01:32:51.648979384,Kolkata
Resort Hotel - Jaipur,1,10,2024,October,44,31,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,240.0,,0,Transient,75.0,0,0,Canceled,2024-10-31 20:40:04.925076848,Jaipur
Resort Hotel - Indore,1,15,2024,July,31,31,0,2,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,,0,Transient,65.0,0,0,No-Show,2024-07-31 02:13:10.927137340,Indore
